ubicgeob,cod_expe,cod_deli,delirie8,califdel,gdoconsu,formcomi,formacci,tipmodal,ele_comi,ticoncur,ticlasif,entiocur,munocurr,fec_ocur,totalca1,totalca2
"30014",17716,20784,91200,1,1,1,2,1,0,3,1,30,"30044","09/09/1899","2","1"
"30014",17716,20788,40800,1,1,1,2,1,0,0,1,30,"30044","09/09/1899","2","1"
"30014",17717,20782,50100,2,1,1,1,1,7,0,1,30,"30044","09/09/1899","1","1"
"30014",17718,20808,50200,2,1,1,3,1,0,0,3,30,"30044","09/09/1899","1","1"
"30014",17719,20781,50100,2,1,1,1,1,3,0,1,30,"30014","21/05/2017","1","1"
"30014",17720,20792,10100,1,1,1,1,4,1,0,1,30,"30044","09/09/1899","1","1"
"30014",17721,20786,40700,2,1,3,2,1,0,0,4,30,"30125","09/09/1899","1","1"
"30014",17721,20791,40600,2,1,1,2,1,0,0,1,30,"30125","09/09/1899","1","1"
"30014",17722,20785,30400,1,1,1,1,4,3,0,1,30,"30068","15/04/2018","1","1"
"30014",17723,20796,50100,1,1,1,1,1,7,0,1,30,"30044","09/09/1899","1","1"
"30014",17724,20795,10100,1,1,1,1,4,1,2,1,30,"30014","09/09/1899","1","1"
"30014",17724,20799,10100,1,1,1,1,4,6,2,1,30,"30014","09/09/1899","1","1"
"30014",17724,20802,10100,1,1,1,1,4,6,2,1,30,"30014","09/09/1899","1","1"
"30014",17725,20790,40100,2,1,1,1,3,3,0,1,30,"30044","25/03/2019","1","1"
"30014",17726,20800,40600,1,1,1,3,1,7,3,1,30,"30044","09/09/1899","2","1"
"30014",17727,20805,30100,1,1,1,2,1,0,0,1,30,"30173","09/09/1899","1","1"
"30014",17728,20794,60300,2,1,1,1,3,3,0,1,30,"30068","07/09/2017","1","1"
"30014",17729,20807,10400,2,1,2,1,1,7,0,1,30,"30044","09/09/1899","1","2"
"30014",17729,20810,40600,2,1,2,1,1,6,0,1,30,"30044","09/09/1899","1","1"
"30014",17730,20798,40103,2,1,1,1,1,1,0,1,30,"30044","04/09/2018","1","1"
"30014",17731,20812,10200,1,1,1,1,6,6,0,1,30,"30068","09/09/1899","1","1"
"30014",17732,20801,10100,1,1,1,1,4,1,0,1,30,"30196","20/12/2017","1","1"
"30014",17733,20814,30400,1,2,1,1,1,7,0,1,30,"30014","02/12/2018","1","1"
"30014",17734,20804,10100,1,1,1,1,4,1,0,1,30,"30186","03/06/2018","1","1"
"30014",17735,20815,20300,2,1,1,2,1,0,0,1,30,"30014","09/09/1899","1","2"
"30014",17736,20806,10400,1,1,1,1,4,1,0,1,30,"30117","02/03/2019","1","1"
"30014",17737,20816,40500,2,1,1,2,1,7,0,1,30,"30044","09/09/1899","1","1"
"30014",17738,20809,30100,1,1,1,2,3,3,0,1,30,"30044","01/06/2017","1","1"
"30014",17739,20811,10100,1,1,1,1,4,1,0,1,30,"30068","12/08/2017","1","1"
"30014",17740,20813,10100,1,1,3,1,2,7,0,1,30,"30062","09/09/1899","1","1"
"30038",17741,20817,30700,1,1,1,1,6,7,3,4,30,"30038","10/11/2014","1","1"
"30038",17742,20818,10400,1,1,1,1,6,7,3,1,30,"30038","28/04/2016","1","1"
"30038",17742,20819,90200,1,1,1,1,6,7,3,1,30,"30038","28/04/2016","1","1"
"30038",17743,20820,40100,1,1,1,1,3,7,0,1,30,"30038","09/09/1899","1","2"
"30038",17744,20821,30400,1,2,1,1,1,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17745,20822,30700,1,1,1,1,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17746,20823,80202,2,1,1,2,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17747,20824,50100,1,1,1,1,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17748,20825,10100,1,1,1,1,4,7,3,1,30,"30038","09/09/1899","1","2"
"30038",17748,20826,40103,2,1,1,3,1,7,3,1,30,"30038","09/09/1899","1","2"
"30038",17749,20827,30700,1,1,1,1,3,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17750,20828,10100,1,1,1,1,4,7,3,1,30,"30038","09/09/1899","1","2"
"30038",17750,20829,40100,1,1,1,3,3,7,3,1,30,"30038","09/09/1899","1","2"
"30038",17751,20830,10100,1,1,1,1,4,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17752,20831,10400,1,1,1,1,4,7,3,1,30,"30038","09/09/1899","2","1"
"30038",17753,20832,20600,1,1,1,1,3,7,3,1,30,"30038","09/09/1899","4","1"
"30038",17754,20833,10400,1,1,1,1,4,2,3,1,30,"30038","21/06/2015","1","2"
"30038",17755,20834,40100,1,1,1,3,3,2,3,1,30,"30038","12/09/2018","1","2"
"30038",17756,20835,30400,1,2,1,1,6,3,3,1,30,"30038","16/01/2018","1","1"
"30038",17757,20836,40100,1,1,1,1,3,1,3,1,30,"30038","02/02/2017","1","1"
"30038",17758,20837,10100,1,1,1,1,2,2,0,1,30,"30092","18/04/2018","1","1"
"30038",17759,20838,10400,1,1,1,1,4,2,3,1,30,"30038","27/07/2017","2","1"
"30038",17760,20839,20600,1,1,1,1,3,6,3,3,30,"30038","07/11/2017","4","1"
"30038",17761,20840,10100,1,1,1,1,4,2,3,1,30,"30038","12/03/2017","1","1"
"30038",17762,20841,40800,2,1,1,2,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17763,20842,30700,1,1,1,3,6,3,3,1,30,"30038","18/04/2015","1","1"
"30038",17764,20843,40500,1,1,1,3,6,1,3,3,30,"30038","19/04/2018","2","1"
"30038",17765,20844,10100,1,1,1,1,4,2,3,1,30,"30038","21/02/2015","1","1"
"30038",17765,20845,40103,1,1,1,1,6,2,3,1,30,"30038","21/02/2015","1","1"
"30038",17766,20846,50100,1,1,1,1,6,7,0,1,30,"30038","07/10/2016","1","1"
"30038",17767,20847,10400,1,1,1,1,6,2,3,1,30,"30038","13/09/2017","1","1"
"30038",17768,20848,30700,1,1,1,1,6,3,3,1,30,"30038","09/09/1899","1","1"
"30038",17769,20849,10100,1,1,1,1,4,2,3,1,30,"30038","25/02/2018","1","1"
"30038",17770,20850,10100,1,1,1,1,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17771,20851,40800,2,1,1,3,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17772,20852,40600,1,1,1,3,6,7,3,1,30,"30038","09/09/1899","1","1"
"30038",17773,20853,10100,1,1,2,3,1,6,3,1,30,"30038","08/05/2016","1","1"
"30038",17773,20854,40600,2,1,2,3,1,6,3,1,30,"30038","08/05/2016","1","1"
"30039",17774,20855,20600,1,1,1,1,3,7,3,1,30,"30039","18/11/2016","1","1"
"30039",17775,20856,20600,1,1,1,3,6,7,0,1,30,"30039","16/07/2016","1","1"
"30039",17776,20857,20600,1,1,1,3,6,7,3,1,30,"30039","09/09/1899","1","1"
"30039",17777,20858,30401,1,1,1,3,3,7,3,4,30,"30108","09/09/1899","1","1"
"30039",17778,20859,20600,1,1,1,3,3,7,0,1,30,"30061","03/01/2018","1","1"
"30039",17779,20860,20600,1,1,1,3,3,7,0,1,30,"30204","15/05/2017","1","1"
"30039",17780,20861,20600,1,1,1,1,5,7,3,1,30,"30039","13/01/2017","2","1"
"30039",17781,20862,10100,1,1,1,3,4,1,3,1,30,"30048","26/02/2018","1","1"
"30039",17782,20863,10100,1,1,1,1,6,7,3,1,30,"30039","09/09/1899","1","1"
"30039",17783,20864,20300,2,1,1,3,1,7,0,1,30,"30108","20/12/2016","1","1"
"30039",17784,20865,10400,2,1,1,3,1,7,0,1,30,"30206","20/11/2015","1","1"
"30039",17785,20866,30401,1,1,1,3,6,7,3,4,30,"30061","09/09/1899","1","1"
"30039",17786,20867,20600,1,1,2,3,6,7,0,4,30,"30039","09/09/1899","1","1"
"30039",17787,20868,20600,1,1,1,3,3,7,0,1,30,"30039","09/09/1899","1","1"
"30039",17788,20869,20600,3,3,3,3,3,7,3,4,30,"30039","09/09/1899","3","1"
"30045",17789,20870,10100,1,1,1,1,4,2,0,2,30,"30130","09/09/1899","1","1"
"30045",17790,20871,10200,1,1,1,1,3,2,0,1,30,"30176","09/09/1899","1","1"
"30045",17791,20872,30100,2,1,1,3,6,3,3,4,30,"30178","13/05/2018","1","1"
"30045",17792,20873,20600,1,1,1,1,3,1,3,4,30,"30044","09/09/1899","3","1"
"30045",17793,20874,10400,2,1,1,2,6,7,3,4,30,"30045","09/09/1899","1","1"
"30045",17794,20875,40700,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30045",17795,20876,30400,1,1,1,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30045",17796,20877,10100,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17797,20878,10400,3,3,1,3,4,7,3,4,30,"30058","09/09/1899","1","1"
"30058",17798,20879,10100,3,3,1,3,4,7,3,4,30,"30058","09/09/1899","1","1"
"30058",17799,20880,10100,3,1,1,1,4,2,3,1,30,"30058","09/09/1899","1","1"
"30058",17800,20881,40700,3,3,1,3,6,7,3,4,30,"30058","09/09/1899","1","1"
"30058",17801,20882,10400,1,1,1,1,4,7,0,4,99,"99999","09/09/1899","1","1"
"30058",17802,20883,10100,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17803,20884,40103,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17804,20885,40700,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17805,20886,10100,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17806,20887,10400,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30058",17807,20888,40700,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30071",17809,20890,20600,1,1,1,1,3,0,0,1,30,"30047","09/09/1899","8","2"
"30071",17810,20891,50100,2,1,1,1,1,3,0,3,30,"30071","09/09/1899","1","1"
"30071",17811,20892,40500,2,1,1,2,1,7,0,1,30,"30071","09/09/1899","1","1"
"30071",17815,20896,50200,2,1,1,2,1,0,0,1,30,"30071","09/09/1899","1","1"
"30071",17817,20898,10200,1,1,1,1,3,6,0,1,30,"30070","09/09/1899","1","1"
"30071",17818,20899,30400,1,1,1,1,1,3,0,1,30,"30071","09/09/1899","1","1"
"30071",17819,20900,30400,1,1,1,1,1,3,0,1,30,"30071","09/09/1899","1","1"
"30071",17820,20901,10100,1,1,1,1,4,1,3,1,30,"30024","09/09/1899","1","1"
"30071",17821,20902,40113,1,1,1,1,3,1,0,1,30,"30071","18/06/2018","2","1"
"30071",17822,20903,40700,2,1,1,2,1,7,3,1,30,"30047","01/02/2016","1","1"
"30071",17823,20904,20600,1,1,1,1,3,7,0,1,30,"30047","15/01/2018","1","1"
"30071",17824,20905,40700,2,1,1,2,1,7,0,1,30,"30008","09/09/1899","1","1"
"30071",17825,20906,40700,2,1,3,2,1,0,0,1,30,"30071","09/09/1899","2","1"
"30071",17826,20907,10400,2,1,1,1,1,7,0,1,30,"30071","09/09/1899","1","1"
"30071",17826,20908,50100,2,1,1,1,1,3,0,4,30,"30071","09/09/1899","1","1"
"30071",17827,20909,10400,2,1,1,1,1,3,2,1,30,"30071","09/09/1899","1","1"
"30071",17827,20910,50100,2,1,1,2,1,3,2,1,30,"30071","09/09/1899","1","1"
"30071",17828,20911,10100,2,1,2,2,1,7,0,1,30,"30024","08/12/2018","1","1"
"30071",17829,20912,10100,1,1,1,1,4,1,0,1,30,"30008","09/09/1899","1","2"
"30071",17830,20913,40700,2,1,1,2,1,7,0,1,30,"30008","09/09/1899","1","1"
"30071",17831,20914,10100,1,1,1,1,4,2,0,1,30,"30047","28/10/2018","1","1"
"30071",17832,20915,50200,2,1,1,2,1,7,0,3,30,"30071","09/09/1899","1","1"
"30071",17833,20916,40700,2,1,1,2,1,0,0,3,30,"30071","09/09/1899","4","1"
"30071",17834,20917,30700,1,1,1,2,1,7,0,1,30,"30047","09/09/1899","1","1"
"30072",17835,20918,10100,1,1,1,1,1,1,0,1,30,"30072","27/02/2018","1","1"
"30086",17841,20925,10200,1,1,1,1,6,2,0,1,30,"30128","10/10/2015","1","1"
"30086",17843,20927,10100,1,1,1,1,4,1,1,1,30,"30010","10/01/2014","1","2"
"30086",17843,20928,10400,2,1,1,1,4,1,1,1,30,"30010","10/01/2014","1","2"
"30086",17844,20929,10100,1,1,1,1,4,1,2,1,30,"30023","14/10/2015","1","1"
"30086",17846,20932,20600,1,1,1,1,3,1,2,3,30,"30010","01/02/2016","4","2"
"30086",17850,20936,60106,1,1,1,1,3,3,2,3,30,"30128","02/09/2014","1","1"
"30086",17854,20940,10100,1,1,1,1,4,1,1,1,30,"30183","26/07/2015","1","2"
"30086",17854,20941,10400,1,1,1,1,4,1,1,1,30,"30183","26/07/2015","1","2"
"30086",17855,20942,40100,2,1,1,1,1,6,2,3,30,"30128","15/01/2015","1","1"
"30086",17856,20943,20600,1,1,1,1,3,1,2,3,30,"30183","17/08/2015","5","1"
"30086",17857,20944,50100,2,1,1,1,1,7,0,3,30,"30128","28/10/2015","1","1"
"30086",17857,20945,50100,1,1,1,1,1,7,3,3,30,"30128","28/11/2015","1","1"
"30086",17858,20946,60106,1,1,1,2,1,3,3,1,30,"30128","10/09/2016","1","1"
"30086",17859,20947,20600,1,1,1,1,3,7,3,3,30,"30183","09/09/1899","1","1"
"30086",17860,20948,20700,2,1,1,2,1,7,3,1,30,"30128","23/09/2015","2","1"
"30086",17862,20951,20600,1,1,1,1,3,7,1,1,30,"30183","29/04/2017","1","1"
"30086",17863,20952,20600,1,1,1,1,3,7,3,3,30,"30183","29/04/2017","1","1"
"30086",17864,20953,20600,1,1,1,1,1,1,3,3,30,"30183","09/09/1899","3","2"
"30086",17865,20954,50100,1,1,1,1,1,0,3,3,30,"30128","09/09/1899","1","1"
"30086",17867,20956,40700,2,1,1,2,1,0,2,2,30,"30023","09/09/1899","6","2"
"30086",17868,20957,60106,1,1,1,2,3,3,1,1,30,"30183","09/09/1899","1","1"
"30086",17869,20958,20600,1,1,1,1,3,1,1,3,30,"30023","24/01/2017","1","1"
"30086",17870,20959,50100,1,1,1,3,1,7,1,3,30,"30183","09/09/1899","1","1"
"30086",17870,20960,60106,1,1,1,3,1,3,1,1,30,"30183","09/09/1899","1","1"
"30086",17871,20961,50100,2,1,1,2,1,7,3,4,30,"30183","09/09/1899","1","1"
"30086",17872,20962,60106,1,1,2,2,1,3,1,1,30,"30183","09/09/1899","1","1"
"30086",17873,20963,20300,2,1,1,2,1,0,2,3,30,"30183","02/04/2016","1","1"
"30086",17874,20964,60106,1,1,1,3,3,3,1,1,30,"30128","09/09/1899","1","1"
"30086",17875,20965,50100,2,1,1,2,1,7,1,4,30,"30128","09/09/1899","1","1"
"30086",17875,20966,10400,2,1,1,1,4,6,1,1,30,"30128","09/09/1899","1","1"
"30086",17876,20967,10100,1,1,1,1,4,1,1,2,30,"30131","09/09/1899","6","2"
"30086",17877,20968,60106,1,1,1,2,3,3,1,1,30,"30183","16/01/2017","1","1"
"30086",17878,20969,10400,2,1,2,2,1,4,1,1,30,"30128","19/02/2017","1","2"
"30086",17878,20970,40600,2,1,2,2,1,4,1,1,30,"30128","19/02/2017","1","1"
"30087",17881,20973,40102,2,3,1,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30087",17882,20974,10400,2,1,1,1,1,3,0,1,30,"30087","21/01/2016","1","1"
"30087",17883,20975,40108,1,1,1,1,3,2,0,1,30,"30087","05/01/2017","2","1"
"30087",17884,20976,10100,1,1,1,1,4,7,0,1,30,"30087","30/09/2016","3","1"
"30087",17886,20978,50200,2,1,1,3,1,0,0,3,30,"30087","23/02/2016","1","3"
"30087",17887,20979,40108,1,1,1,1,3,1,0,1,30,"30087","28/05/2017","1","3"
"30087",17888,20983,10400,2,1,1,1,4,3,0,1,30,"30087","26/01/2017","1","1"
"30087",17889,20980,70900,3,3,3,3,6,7,3,4,30,"30087","12/12/2016","3","1"
"30087",17889,20981,80500,3,3,3,3,6,7,3,4,30,"30087","12/12/2016","3","1"
"30087",17889,20982,70100,3,3,3,3,6,7,3,4,30,"30087","12/12/2016","3","1"
"30087",17890,20985,40100,1,1,1,3,3,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17891,20984,20600,1,1,1,1,3,1,0,1,30,"30087","07/03/2019","2","1"
"30087",17892,20986,30100,1,1,1,2,3,0,0,4,30,"30087","12/03/2019","1","1"
"30087",17893,20987,10400,3,3,1,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17894,20988,10100,1,1,1,1,3,1,0,1,30,"30087","12/02/2019","1","1"
"30087",17895,20989,10400,1,1,1,1,4,1,3,4,30,"30087","09/09/1899","1","1"
"30087",17896,20990,20300,2,1,1,2,1,0,0,1,30,"30087","17/06/2019","1","1"
"30087",17897,20991,20300,3,1,1,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17898,20992,40700,2,1,1,2,1,0,0,1,30,"30087","12/07/2019","1","1"
"30087",17899,20993,10100,3,1,1,3,4,7,3,4,30,"30087","09/09/1899","2","1"
"30087",17900,20994,10100,3,3,3,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17901,20995,40700,3,1,3,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17901,20996,40100,3,3,3,3,6,0,3,4,30,"30087","09/09/1899","1","1"
"30087",17902,20997,40100,3,1,3,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17902,20998,40700,3,1,3,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17903,20999,20600,1,1,3,3,3,0,3,4,30,"30087","09/09/1899","2","1"
"30087",17904,21000,40100,3,3,3,3,6,7,3,4,30,"30087","09/09/1899","1","1"
"30087",17905,21001,30100,3,3,3,3,6,7,3,4,30,"30999","09/09/1899","1","1"
"30087",17906,21002,50200,3,3,3,3,6,7,3,4,30,"30999","09/09/1899","1","1"
"30087",17907,21004,10100,1,2,1,1,4,7,3,1,30,"30080","03/10/2017","1","1"
"30087",17908,21003,10200,1,1,1,2,2,2,0,1,30,"30087","29/01/2019","1","1"
"30087",17909,21006,40100,1,1,1,1,3,1,3,4,30,"30087","09/09/1899","1","1"
"30087",17910,21005,20600,1,1,1,2,3,0,0,1,30,"30087","24/01/2019","3","1"
"30087",17911,21008,10100,1,1,1,1,5,1,3,4,30,"30087","09/09/1899","1","6"
"30087",17912,21007,20600,1,1,1,1,2,0,0,1,30,"30087","07/02/2019","2","1"
"30087",17913,21010,50200,2,1,1,2,1,0,3,4,30,"30087","09/09/1899","1","2"
"30087",17914,21009,20600,1,1,1,1,2,1,0,1,30,"30087","06/03/2019","1","1"
"30087",17915,21012,50100,1,1,1,1,3,3,3,4,30,"30087","09/09/1899","1","5"
"30087",17915,21013,10400,1,1,1,1,3,3,3,4,30,"30087","09/09/1899","1","5"
"30087",17916,21011,50100,2,1,1,1,1,0,0,1,30,"30087","02/04/2019","1","1"
"30087",17917,21014,30700,1,1,1,1,5,3,3,4,30,"30087","09/09/1899","1","1"
"30087",17918,21015,40100,1,1,1,1,2,6,3,4,30,"30087","09/09/1899","1","1"
"30087",17918,21016,40700,1,1,1,2,2,0,3,4,30,"30087","09/09/1899","1","1"
"30087",17919,21017,40700,1,1,1,2,2,0,3,4,30,"30087","09/09/1899","1","1"
"30087",17920,21018,50200,2,1,1,2,1,0,3,4,30,"30087","09/09/1899","1","1"
"30087",17921,21019,50200,2,1,1,2,1,0,3,4,30,"30087","09/09/1899","1","3"
"30087",17922,21020,40700,2,1,1,2,1,0,3,4,30,"30195","09/09/1899","1","1"
"30087",17923,21021,50100,1,1,1,1,3,3,3,4,30,"30087","09/09/1899","2","1"
"30087",17923,21022,50100,1,1,1,1,3,3,3,4,30,"30087","09/09/1899","2","1"
"30087",17923,21023,20300,1,1,1,2,2,0,3,4,30,"30087","09/09/1899","2","1"
"30087",17924,21024,10100,1,1,1,1,5,6,0,4,30,"30087","09/09/1899","1","1"
"30087",17925,21025,20500,3,3,3,3,6,7,3,4,99,"99999","09/09/1899","1","1"
"30087",17926,21026,50200,2,1,1,2,1,0,0,3,30,"30087","09/09/1899","1","2"
"30087",17927,21027,10400,1,1,1,1,4,7,0,1,30,"30999","09/09/1899","1","1"
"30087",17928,21028,40700,3,1,1,1,3,1,0,1,30,"30004","09/09/1899","1","1"
"30087",17929,21029,30700,1,1,1,3,3,3,0,1,30,"30087","09/09/1899","1","1"
"30087",17930,21030,30100,3,1,1,3,6,7,0,1,30,"30087","09/09/1899","1","1"
"30109",17931,21031,10400,1,1,1,1,4,2,0,2,30,"30109","01/01/2018","1","1"
"30109",17932,21032,10100,1,1,1,1,4,1,0,1,30,"30102","06/07/2017","1","1"
"30109",17933,21033,30100,1,1,1,1,3,3,0,3,30,"30102","06/07/2018","1","1"
"30109",17934,21034,20601,1,1,1,1,3,1,0,3,30,"30192","25/03/2018","3","1"
"30109",17935,21035,10200,1,1,1,1,1,2,0,1,30,"30102","10/03/2018","1","1"
"30109",17936,21036,40800,2,1,1,3,1,7,0,3,30,"30102","15/09/2018","1","1"
"30109",17937,21037,30200,2,1,1,3,1,7,0,2,30,"30102","09/09/1899","1","1"
"30109",17938,21038,20600,1,1,1,1,3,7,0,3,30,"30109","09/09/1899","3","1"
"30109",17939,21039,10100,1,1,1,1,4,1,0,1,30,"30109","18/03/2018","1","1"
"30109",17940,21040,30200,1,1,1,1,3,3,0,3,99,"99999","09/09/1899","1","1"
"30109",17941,21041,10100,2,1,2,3,1,6,0,1,99,"99999","09/09/1899","1","1"
"30118",17942,21042,50200,3,1,1,2,6,7,0,4,30,"30085","10/02/2015","1","1"
"30118",17943,21043,50100,3,1,1,1,6,7,0,4,30,"30118","28/05/2019","1","1"
"30118",17944,21044,30100,1,1,1,1,1,3,1,1,30,"30085","08/05/2016","1","1"
"30118",17945,21045,40300,3,1,1,3,6,7,0,4,30,"30118","31/12/2014","1","1"
"30118",17945,21046,91800,3,1,1,3,6,7,0,4,30,"30118","31/12/2014","1","1"
"30118",17946,21047,10100,1,1,1,1,4,7,1,1,30,"30118","16/09/2018","1","1"
"30118",17947,21048,30100,1,1,1,1,3,7,1,2,30,"30022","09/09/1899","1","1"
"30118",17948,21049,40100,3,1,1,3,6,7,1,1,30,"30118","09/09/1899","1","1"
"30118",17949,21050,70400,1,1,1,1,3,7,1,1,30,"30118","24/02/2017","1","1"
"30118",17950,21051,20600,1,1,1,1,3,7,1,1,30,"30135","20/03/2016","3","1"
"30118",17951,21052,10100,1,1,1,1,4,7,1,1,30,"30115","16/09/2018","1","1"
"30118",17952,21053,20600,1,1,1,1,3,7,1,1,30,"30115","09/09/1899","4","3"
"30118",17953,21054,10100,1,2,1,1,6,6,1,1,30,"30118","23/05/2018","1","1"
"30118",17954,21055,10100,1,1,1,1,4,7,1,1,30,"30118","24/07/2017","1","2"
"30118",17954,21056,40103,3,1,1,3,6,7,1,1,30,"30118","24/07/2017","1","1"
"30118",17955,21057,10100,1,1,2,1,6,7,1,1,30,"30115","09/09/1899","1","2"
"30118",17955,21058,10100,1,2,1,1,6,7,1,1,30,"30115","09/09/1899","1","2"
"30118",17955,21059,40103,3,1,1,3,6,7,1,1,30,"30118","09/09/1899","1","1"
"30118",17956,21060,20600,1,1,1,1,3,7,1,1,30,"30999","23/07/2015","2","1"
"30118",17957,21061,40103,3,1,1,3,6,7,1,1,30,"30118","09/05/2017","1","1"
"30118",17958,21062,30400,1,1,1,1,3,3,1,1,30,"30022","05/02/2017","1","2"
"30118",17959,21063,30400,1,1,1,1,3,3,1,1,30,"30022","05/02/2017","3","2"
"30118",17960,21064,10100,1,1,1,1,4,3,1,1,30,"30081","25/09/2016","2","1"
"30118",17961,21065,10100,1,1,1,1,1,3,1,1,30,"30085","04/08/2018","1","1"
"30121",17962,21066,40500,2,3,3,1,6,7,3,3,30,"30013","22/07/2016","1","1"
"30121",17963,21067,40103,3,1,3,2,6,7,3,2,30,"30121","22/01/2016","1","1"
"30121",17964,21068,40600,2,1,2,2,1,6,3,2,30,"30013","02/10/2016","1","1"
"30121",17970,21074,10400,2,1,1,1,4,2,0,1,30,"30121","12/11/2015","1","1"
"30121",17971,21075,50100,2,1,1,1,4,2,0,4,30,"30121","02/02/2018","1","1"
"30121",17973,21077,20600,1,1,1,1,3,1,3,4,30,"30121","25/10/2017","3","1"
"30121",17974,21078,10200,1,1,1,1,6,2,3,1,30,"30121","07/07/2017","1","1"
"30121",17975,21079,40700,2,1,1,1,1,6,2,1,30,"30121","21/02/2018","2","1"
"30121",17976,21080,40300,2,1,3,2,1,6,3,4,30,"30013","30/05/2016","1","1"
"30121",17977,21081,40700,2,1,1,1,1,6,2,1,30,"30121","21/02/2018","1","1"
"30124",17978,21082,20600,1,1,1,1,3,1,3,1,30,"30124","27/04/2017","1","1"
"30124",17979,21083,70100,1,1,1,1,1,7,1,1,30,"30124","10/01/2018","3","1"
"30124",17979,21084,40103,2,1,2,3,1,7,2,1,30,"30124","10/01/2018","3","1"
"30124",17979,21085,70900,3,1,3,3,6,7,2,1,30,"30124","10/01/2018","3","1"
"30124",17980,21086,10100,1,1,1,1,3,2,2,1,30,"30124","13/05/2018","1","1"
"30124",17981,21087,10100,1,1,1,1,3,2,2,1,30,"30124","21/05/2018","1","1"
"30124",17982,21088,10400,1,1,1,3,3,6,2,1,30,"30124","28/03/2018","1","2"
"30124",17983,21089,10100,1,2,1,1,2,1,2,1,30,"30124","18/09/2018","1","1"
"30124",17984,21090,30400,1,1,2,1,3,3,2,1,30,"30124","27/11/2017","1","1"
"30124",17985,21091,20600,1,1,2,1,3,1,2,1,30,"30124","18/02/2017","4","1"
"30124",17986,21092,20600,1,1,1,1,3,1,2,1,30,"30124","27/04/2017","1","1"
"30124",17987,21093,10100,1,1,1,1,3,1,2,1,30,"30124","22/04/2019","3","1"
"30124",17988,21094,30400,1,1,1,1,3,3,2,1,30,"30124","06/10/2015","1","1"
"30124",17989,21095,40600,2,1,1,3,1,6,2,1,30,"30124","16/12/2018","1","1"
"30124",17990,21096,30400,1,1,1,1,3,3,2,1,30,"30124","09/09/1899","1","1"
"30124",17991,21097,20604,1,1,1,1,3,1,2,1,30,"30124","29/05/2018","4","1"
"30124",17992,21098,10100,1,1,1,1,3,2,2,1,30,"30124","18/04/2019","1","1"
"30124",17993,21099,10100,1,1,1,1,3,2,2,1,30,"30124","05/12/2017","1","1"
"30124",17994,21100,20600,1,1,1,1,3,1,2,1,30,"30124","04/01/2018","3","1"
"30131",17995,21101,40100,1,1,1,1,3,1,1,1,30,"30175","09/09/1899","1","1"
"30131",17996,21102,30400,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","1","1"
"30131",17997,21103,40500,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","5","1"
"30131",17998,21104,20600,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","4","1"
"30131",17999,21105,30400,3,3,3,3,6,7,3,4,30,"30175","09/09/1899","1","1"
"30131",18000,21106,10100,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","1","1"
"30131",18001,21107,30400,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","1","1"
"30131",18002,21108,20600,3,3,3,3,3,7,3,4,30,"30131","09/09/1899","1","2"
"30131",18003,21109,30400,1,1,1,3,6,7,3,4,30,"30131","09/09/1899","1","1"
"30131",18004,21110,30400,1,1,1,3,6,7,3,4,30,"30131","09/09/1899","1","1"
"30131",18005,21111,40114,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","2","1"
"30131",18006,21112,20600,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","5","1"
"30131",18007,21113,20600,3,3,3,3,6,7,3,4,30,"30131","09/09/1899","3","1"
